"d","surname","firstName","start","end","gruppo","label","componente"
"http://dati.camera.it/ocd/deputato.rdf/d307282_18","CRITELLI","FRANCESCO","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3054","PARTITO DEMOCRATICO (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d300356_18","CROSETTO","GUIDO","20180327","20190313","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3052","FRATELLI D'ITALIA (27.03.2018-13.03.2019)",
"http://dati.camera.it/ocd/deputato.rdf/d307440_18","CUBEDDU","SEBASTIANO","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307595_18","CUNIAL","SARA","20180327","20190417","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-17.04.2019)",
"http://dati.camera.it/ocd/deputato.rdf/d307595_18","CUNIAL","SARA","20190417","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (17.04.2019-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307610_18","CURRO'","GIOVANNI","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307244_18","D'ALESSANDRO","CAMILLO","20180327","20190919","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3054","PARTITO DEMOCRATICO (27.03.2018-19.09.2019)",
"http://dati.camera.it/ocd/deputato.rdf/d307244_18","D'ALESSANDRO","CAMILLO","20190919","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3251","ITALIA VIVA (19.09.2019-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305838_18","D'AMBROSIO","GIUSEPPE","20180327","20210218","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-18.02.2021)",
"http://dati.camera.it/ocd/deputato.rdf/d305838_18","D'AMBROSIO","GIUSEPPE","20210218","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (18.02.2021-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307472_18","D'ARRANDO","CELESTE","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307312_18","D'ATTIS","MAURO","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3053","FORZA ITALIA - BERLUSCONI PRESIDENTE (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308660_18","D'ELIA","CECILIA","20220119","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3054","PARTITO DEMOCRATICO (19.01.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307242_18","D'ERAMO","LUIGI","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3055","LEGA - SALVINI PREMIER (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307141_18","D'ETTORE","FELICE MAURIZIO","20180327","20210527","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3053","FORZA ITALIA - BERLUSCONI PRESIDENTE (27.03.2018-27.05.2021)",
"http://dati.camera.it/ocd/deputato.rdf/d307141_18","D'ETTORE","FELICE MAURIZIO","20210527","20220623","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3591","CORAGGIO ITALIA (27.05.2021-23.06.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307141_18","D'ETTORE","FELICE MAURIZIO","20220623","20220909","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (23.06.2022-09.09.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307141_18","D'ETTORE","FELICE MAURIZIO","20220909","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3052","FRATELLI D'ITALIA (09.09.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305674_18","D'INCA'","FEDERICO","20180327","20220729","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-29.07.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305674_18","D'INCA'","FEDERICO","20220730","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (30.07.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307565_18","D'IPPOLITO","GIUSEPPE","20180327","20220621","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-21.06.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307565_18","D'IPPOLITO","GIUSEPPE","20220621","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3892","INSIEME PER IL FUTURO (21.06.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307388_18","D'ORSO","VALENTINA","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306085_18","D'UVA","FRANCESCO","20180327","20220621","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-21.06.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306085_18","D'UVA","FRANCESCO","20220621","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3892","INSIEME PER IL FUTURO (21.06.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306020_18","DADONE","FABIANA","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305773_18","DAGA","FEDERICA","20180327","20220621","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-21.06.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305773_18","DAGA","FEDERICA","20220621","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3892","INSIEME PER IL FUTURO (21.06.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d302832_18","DAL MORO","GIAN PIETRO","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3054","PARTITO DEMOCRATICO (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305967_18","DALL'OSSO","MATTEO","20180327","20181207","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-07.12.2018)",
"http://dati.camera.it/ocd/deputato.rdf/d305967_18","DALL'OSSO","MATTEO","20181207","20210527","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3053","FORZA ITALIA - BERLUSCONI PRESIDENTE (07.12.2018-27.05.2021)",
"http://dati.camera.it/ocd/deputato.rdf/d305967_18","DALL'OSSO","MATTEO","20210527","20220129","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3591","CORAGGIO ITALIA (27.05.2021-29.01.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305967_18","DALL'OSSO","MATTEO","20220129","20220913","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3053","FORZA ITALIA - BERLUSCONI PRESIDENTE (29.01.2022-13.09.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305967_18","DALL'OSSO","MATTEO","20220913","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (13.09.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307683_18","DARA","ANDREA","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3055","LEGA - SALVINI PREMIER (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307432_18","DE ANGELIS","SARA","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3055","LEGA - SALVINI PREMIER (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307708_18","DE CARLO","LUCA","20180327","20200805","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3052","FRATELLI D'ITALIA (27.03.2018-05.08.2020)",
"http://dati.camera.it/ocd/deputato.rdf/d307380_18","DE CARLO","SABRINA","20180327","20220809","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-09.08.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307380_18","DE CARLO","SABRINA","20220809","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (09.08.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306663_18","DE FILIPPO","VITO","20180327","20190919","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3054","PARTITO DEMOCRATICO (27.03.2018-19.09.2019)",
"http://dati.camera.it/ocd/deputato.rdf/d306663_18","DE FILIPPO","VITO","20190919","20210118","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3251","ITALIA VIVA (19.09.2019-18.01.2021)",
"http://dati.camera.it/ocd/deputato.rdf/d306663_18","DE FILIPPO","VITO","20210118","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3054","PARTITO DEMOCRATICO (18.01.2021-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307366_18","DE GIORGI","ROSALBA","20180327","20200506","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-06.05.2020)",
"http://dati.camera.it/ocd/deputato.rdf/d307366_18","DE GIORGI","ROSALBA","20200506","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (06.05.2020-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307293_18","DE GIROLAMO","CARLO UGO","20180327","20201210","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-10.12.2020)",
"http://dati.camera.it/ocd/deputato.rdf/d307293_18","DE GIROLAMO","CARLO UGO","20201210","20210527","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (10.12.2020-27.05.2021)",
"http://dati.camera.it/ocd/deputato.rdf/d307293_18","DE GIROLAMO","CARLO UGO","20210527","20220623","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3591","CORAGGIO ITALIA (27.05.2021-23.06.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307293_18","DE GIROLAMO","CARLO UGO","20220623","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (23.06.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305848_18","DE LORENZIS","DIEGO","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307192_18","DE LORENZO","RINA","20180327","20201027","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-27.10.2020)",
"http://dati.camera.it/ocd/deputato.rdf/d307192_18","DE LORENZO","RINA","20201027","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3070","LIBERI E UGUALI (27.10.2020-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307561_18","DE LUCA","PIERO","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3054","PARTITO DEMOCRATICO (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305698_18","DE MARIA","ANDREA","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3054","PARTITO DEMOCRATICO (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307217_18","DE MARTINI","GUIDO","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3055","LEGA - SALVINI PREMIER (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305656_18","DE MENECH","ROGER","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3054","PARTITO DEMOCRATICO (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d302856_18","DE MICHELI","PAOLA","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3054","PARTITO DEMOCRATICO (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307427_18","DE TOMA","MASSIMILIANO","20180327","20200109","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-09.01.2020)",
"http://dati.camera.it/ocd/deputato.rdf/d307427_18","DE TOMA","MASSIMILIANO","20200109","20210319","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (09.01.2020-19.03.2021)",
"http://dati.camera.it/ocd/deputato.rdf/d307427_18","DE TOMA","MASSIMILIANO","20210319","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3052","FRATELLI D'ITALIA (19.03.2021-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307227_18","DEIANA","PAOLA","20180327","20220621","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-21.06.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307227_18","DEIANA","PAOLA","20220621","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3892","INSIEME PER IL FUTURO (21.06.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307219_18","DEIDDA","SALVATORE","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3052","FRATELLI D'ITALIA (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306382_18","DEL BARBA","MAURO","20180327","20190919","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3054","PARTITO DEMOCRATICO (27.03.2018-19.09.2019)",
"http://dati.camera.it/ocd/deputato.rdf/d306382_18","DEL BARBA","MAURO","20190919","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3251","ITALIA VIVA (19.09.2019-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d32910_18","DEL BASSO DE CARO","UMBERTO","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3054","PARTITO DEMOCRATICO (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306062_18","DEL GROSSO","DANIELE","20180327","20220621","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-21.06.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306062_18","DEL GROSSO","DANIELE","20220621","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3892","INSIEME PER IL FUTURO (21.06.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307520_18","DEL MONACO","ANTONIO","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307437_18","DEL RE","EMANUELA CLAUDIA","20180327","20210630","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-30.06.2021)",
"http://dati.camera.it/ocd/deputato.rdf/d307551_18","DEL SESTO","MARGHERITA","20180327","20220621","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-21.06.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307551_18","DEL SESTO","MARGHERITA","20220621","20220908","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3892","INSIEME PER IL FUTURO (21.06.2022-08.09.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307551_18","DEL SESTO","MARGHERITA","20220908","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (08.09.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307644_18","DELLA FRERA","GUIDO","20180327","20210215","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3053","FORZA ITALIA - BERLUSCONI PRESIDENTE (27.03.2018-15.02.2021)",
"http://dati.camera.it/ocd/deputato.rdf/d307644_18","DELLA FRERA","GUIDO","20210215","20210527","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (15.02.2021-27.05.2021)",
"http://dati.camera.it/ocd/deputato.rdf/d307644_18","DELLA FRERA","GUIDO","20210527","20220623","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3591","CORAGGIO ITALIA (27.05.2021-23.06.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307644_18","DELLA FRERA","GUIDO","20220623","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (23.06.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307479_18","DELMASTRO DELLE VEDOVE","ANDREA","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3052","FRATELLI D'ITALIA (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306540_18","DELRIO","GRAZIANO","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3054","PARTITO DEMOCRATICO (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d308741_18","DI DONNA","MICHAELA","20220716","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (16.07.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306383_18","DI GIORGI","ROSA MARIA","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3054","PARTITO DEMOCRATICO (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307210_18","DI LAURO","CARMELA","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305892_18","DI MAIO","LUIGI","20180327","20220621","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-21.06.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305892_18","DI MAIO","LUIGI","20220621","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3892","INSIEME PER IL FUTURO (21.06.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305850_18","DI MAIO","MARCO","20180327","20190919","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3054","PARTITO DEMOCRATICO (27.03.2018-19.09.2019)",
"http://dati.camera.it/ocd/deputato.rdf/d305850_18","DI MAIO","MARCO","20190919","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3251","ITALIA VIVA (19.09.2019-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307527_18","DI MURO","FLAVIO","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3055","LEGA - SALVINI PREMIER (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307159_18","DI SAN MARTINO LORENZATO DI IVREA","LUIS ROBERTO","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3055","LEGA - SALVINI PREMIER (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307195_18","DI SARNO","GIANFRANCO","20180327","20220621","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-21.06.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307195_18","DI SARNO","GIANFRANCO","20220621","20220909","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3892","INSIEME PER IL FUTURO (21.06.2022-09.09.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307195_18","DI SARNO","GIANFRANCO","20220909","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3052","FRATELLI D'ITALIA (09.09.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307200_18","DI STASIO","IOLANDA","20180327","20220621","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-21.06.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307200_18","DI STASIO","IOLANDA","20220621","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3892","INSIEME PER IL FUTURO (21.06.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306228_18","DI STEFANO","MANLIO","20180327","20220621","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-21.06.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306228_18","DI STEFANO","MANLIO","20220621","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3892","INSIEME PER IL FUTURO (21.06.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306120_18","DIENI","FEDERICA","20180327","20220731","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-31.07.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306120_18","DIENI","FEDERICA","20220801","20220809","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (01.08.2022-09.08.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306120_18","DIENI","FEDERICA","20220809","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3251","ITALIA VIVA-ITALIA C'E' (09.08.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307618_18","DONINA","GIUSEPPE CESARE","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3055","LEGA - SALVINI PREMIER (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307348_18","DONNO","LEONARDO","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307246_18","DONZELLI","GIOVANNI","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3052","FRATELLI D'ITALIA (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307634_18","DORI","DEVIS","20180327","20210709","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-09.07.2021)",
"http://dati.camera.it/ocd/deputato.rdf/d307634_18","DORI","DEVIS","20210709","20220210","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3070","LIBERI E UGUALI (09.07.2021-10.02.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307634_18","DORI","DEVIS","20220210","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (10.02.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307468_18","DURIGON","CLAUDIO","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3055","LEGA - SALVINI PREMIER (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307264_18","EHM","YANA CHIARA","20180327","20210302","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-02.03.2021)",
"http://dati.camera.it/ocd/deputato.rdf/d307264_18","EHM","YANA CHIARA","20210302","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (02.03.2021-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307127_18","EMILIOZZI","MIRELLA","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305837_18","EPIFANI","ETTORE GUGLIELMO","20180327","20180410","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (27.03.2018-10.04.2018)",
"http://dati.camera.it/ocd/deputato.rdf/d305837_18","EPIFANI","ETTORE GUGLIELMO","20180410","20210607","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3070","LIBERI E UGUALI (10.04.2018-07.06.2021)",
"http://dati.camera.it/ocd/deputato.rdf/d307350_18","ERMELLINO","ALESSANDRA","20180327","20200622","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-22.06.2020)",
"http://dati.camera.it/ocd/deputato.rdf/d307350_18","ERMELLINO","ALESSANDRA","20200622","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (22.06.2020-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d306168_18","ERMINI","DAVID","20180327","20180925","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3054","PARTITO DEMOCRATICO (27.03.2018-25.09.2018)",
"http://dati.camera.it/ocd/deputato.rdf/d305612_18","FANTINATI","MATTIA","20180327","20220621","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-21.06.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305612_18","FANTINATI","MATTIA","20220621","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3892","INSIEME PER IL FUTURO (21.06.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307690_18","FANTUZ","MARICA","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3055","LEGA - SALVINI PREMIER (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307346_18","FARO","MARIALUISA","20180327","20220621","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3051","MOVIMENTO 5 STELLE (27.03.2018-21.06.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307346_18","FARO","MARIALUISA","20220621","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3892","INSIEME PER IL FUTURO (21.06.2022-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d300328_18","FASANO","VINCENZO","20180327","20220123","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3053","FORZA ITALIA - BERLUSCONI PRESIDENTE (27.03.2018-23.01.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d307185_18","FASCINA","MARTA ANTONIA","20180327","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3053","FORZA ITALIA - BERLUSCONI PRESIDENTE (27.03.2018-12.10.2022)",
"http://dati.camera.it/ocd/deputato.rdf/d305806_18","FASSINA","STEFANO","20180327","20180410","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3033","MISTO (27.03.2018-10.04.2018)",
"http://dati.camera.it/ocd/deputato.rdf/d305806_18","FASSINA","STEFANO","20180410","20221012","http://dati.camera.it/ocd/gruppoParlamentare.rdf/gr3070","LIBERI E UGUALI (10.04.2018-12.10.2022)",
