"m","d","surname","firstName","start","end","tipoElezione","coverage","lista","procl"
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308877_20220930","http://dati.camera.it/ocd/deputato.rdf/d308877_19","ROSSI","FABRIZIO","20220930",,"maggioritario","TOSCANA - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308877_20220930","http://dati.camera.it/ocd/deputato.rdf/d308877_19","ROSSI","FABRIZIO","20220930",,"maggioritario","TOSCANA - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307659_20220930","http://dati.camera.it/ocd/deputato.rdf/d307659_19","SACCANI","GLORIA","20220930",,"maggioritario","EMILIA-ROMAGNA - P03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307659_20220930","http://dati.camera.it/ocd/deputato.rdf/d307659_19","SACCANI","GLORIA","20220930",,"maggioritario","EMILIA-ROMAGNA - P03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307360_20220930","http://dati.camera.it/ocd/deputato.rdf/d307360_19","SASSO","ROSSANO","20220930",,"maggioritario","PUGLIA - P03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307360_20220930","http://dati.camera.it/ocd/deputato.rdf/d307360_19","SASSO","ROSSANO","20220930",,"maggioritario","PUGLIA - P03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307903_20220930","http://dati.camera.it/ocd/deputato.rdf/d307903_19","SUDANO","VALERIA CARMELA MARIA","20220930",,"maggioritario","SICILIA 2 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307903_20220930","http://dati.camera.it/ocd/deputato.rdf/d307903_19","SUDANO","VALERIA CARMELA MARIA","20220930",,"maggioritario","SICILIA 2 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308879_20220930","http://dati.camera.it/ocd/deputato.rdf/d308879_19","TENERINI","CHIARA","20220930",,"maggioritario","TOSCANA - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308879_20220930","http://dati.camera.it/ocd/deputato.rdf/d308879_19","TENERINI","CHIARA","20220930",,"maggioritario","TOSCANA - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308866_20220930","http://dati.camera.it/ocd/deputato.rdf/d308866_19","TESTA","GUERINO","20220930",,"maggioritario","ABRUZZO - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308866_20220930","http://dati.camera.it/ocd/deputato.rdf/d308866_19","TESTA","GUERINO","20220930",,"maggioritario","ABRUZZO - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307400_20220930","http://dati.camera.it/ocd/deputato.rdf/d307400_19","VARCHI","MARIA CAROLINA","20220930",,"maggioritario","SICILIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307400_20220930","http://dati.camera.it/ocd/deputato.rdf/d307400_19","VARCHI","MARIA CAROLINA","20220930",,"maggioritario","SICILIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307143_20220930","http://dati.camera.it/ocd/deputato.rdf/d307143_19","ZIELLO","EDOARDO","20220930",,"maggioritario","TOSCANA - P03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307143_20220930","http://dati.camera.it/ocd/deputato.rdf/d307143_19","ZIELLO","EDOARDO","20220930",,"maggioritario","TOSCANA - P03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307142_20220930","http://dati.camera.it/ocd/deputato.rdf/d307142_19","ZUCCONI","RICCARDO","20220930",,"maggioritario","TOSCANA - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307142_20220930","http://dati.camera.it/ocd/deputato.rdf/d307142_19","ZUCCONI","RICCARDO","20220930",,"maggioritario","TOSCANA - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308849_20221001","http://dati.camera.it/ocd/deputato.rdf/d308849_19","AMATO","GAETANO","20221001",,"maggioritario","CAMPANIA 1 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308849_20221001","http://dati.camera.it/ocd/deputato.rdf/d308849_19","AMATO","GAETANO","20221001",,"maggioritario","CAMPANIA 1 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307686_20221001","http://dati.camera.it/ocd/deputato.rdf/d307686_19","ANDREUZZA","GIORGIA","20221001",,"maggioritario","VENETO 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308906_20221001","http://dati.camera.it/ocd/deputato.rdf/d308906_19","ARRUZZOLO","GIOVANNI","20221001",,"maggioritario","CALABRIA - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308906_20221001","http://dati.camera.it/ocd/deputato.rdf/d308906_19","ARRUZZOLO","GIOVANNI","20221001",,"maggioritario","CALABRIA - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308846_20221001","http://dati.camera.it/ocd/deputato.rdf/d308846_19","AURIEMMA","CARMELA","20221001",,"maggioritario","CAMPANIA 1 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308846_20221001","http://dati.camera.it/ocd/deputato.rdf/d308846_19","AURIEMMA","CARMELA","20221001",,"maggioritario","CAMPANIA 1 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307689_20221001","http://dati.camera.it/ocd/deputato.rdf/d307689_19","BISA","INGRID","20221001",,"maggioritario","VENETO 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307689_20221001","http://dati.camera.it/ocd/deputato.rdf/d307689_19","BISA","INGRID","20221001",,"maggioritario","VENETO 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307568_20221001","http://dati.camera.it/ocd/deputato.rdf/d307568_19","CANNIZZARO","FRANCESCO","20221001","20260722","maggioritario","CALABRIA - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307568_20221001","http://dati.camera.it/ocd/deputato.rdf/d307568_19","CANNIZZARO","FRANCESCO","20221001","20260722","maggioritario","CALABRIA - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308844_20221001","http://dati.camera.it/ocd/deputato.rdf/d308844_19","CAROTENUTO","DARIO","20221001",,"maggioritario","CAMPANIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308844_20221001","http://dati.camera.it/ocd/deputato.rdf/d308844_19","CAROTENUTO","DARIO","20221001",,"maggioritario","CAMPANIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308840_20221001","http://dati.camera.it/ocd/deputato.rdf/d308840_19","CASO","ANTONIO","20221001",,"maggioritario","CAMPANIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308840_20221001","http://dati.camera.it/ocd/deputato.rdf/d308840_19","CASO","ANTONIO","20221001",,"maggioritario","CAMPANIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307716_20221001","http://dati.camera.it/ocd/deputato.rdf/d307716_19","CATTOI","VANESSA","20221001",,"maggioritario","TRENTINO-ALTO ADIGE/SÜDTIROL - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307716_20221001","http://dati.camera.it/ocd/deputato.rdf/d307716_19","CATTOI","VANESSA","20221001",,"maggioritario","TRENTINO-ALTO ADIGE/SÜDTIROL - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307688_20221001","http://dati.camera.it/ocd/deputato.rdf/d307688_19","COIN","DIMITRI","20221001",,"maggioritario","VENETO 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307688_20221001","http://dati.camera.it/ocd/deputato.rdf/d307688_19","COIN","DIMITRI","20221001",,"maggioritario","VENETO 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307922_20221001","http://dati.camera.it/ocd/deputato.rdf/d307922_19","COSTA","SERGIO","20221001",,"maggioritario","CAMPANIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307922_20221001","http://dati.camera.it/ocd/deputato.rdf/d307922_19","COSTA","SERGIO","20221001",,"maggioritario","CAMPANIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307918_20221001","http://dati.camera.it/ocd/deputato.rdf/d307918_19","DE BERTOLDI","ANDREA","20221001",,"maggioritario","TRENTINO-ALTO ADIGE/SÜDTIROL - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307918_20221001","http://dati.camera.it/ocd/deputato.rdf/d307918_19","DE BERTOLDI","ANDREA","20221001",,"maggioritario","TRENTINO-ALTO ADIGE/SÜDTIROL - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307210_20221001","http://dati.camera.it/ocd/deputato.rdf/d307210_19","DI LAURO","CARMELA","20221001",,"maggioritario","CAMPANIA 1 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307210_20221001","http://dati.camera.it/ocd/deputato.rdf/d307210_19","DI LAURO","CARMELA","20221001",,"maggioritario","CAMPANIA 1 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307567_20221001","http://dati.camera.it/ocd/deputato.rdf/d307567_19","FERRO","WANDA","20221001",,"maggioritario","CALABRIA - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307567_20221001","http://dati.camera.it/ocd/deputato.rdf/d307567_19","FERRO","WANDA","20221001",,"maggioritario","CALABRIA - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307718_20221001","http://dati.camera.it/ocd/deputato.rdf/d307718_19","FURGIUELE","DOMENICO","20221001",,"maggioritario","CALABRIA - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307718_20221001","http://dati.camera.it/ocd/deputato.rdf/d307718_19","FURGIUELE","DOMENICO","20221001",,"maggioritario","CALABRIA - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_305580_20221001","http://dati.camera.it/ocd/deputato.rdf/d305580_19","GEBHARD","RENATE","20221001",,"maggioritario","TRENTINO-ALTO ADIGE/SÜDTIROL - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_305580_20221001","http://dati.camera.it/ocd/deputato.rdf/d305580_19","GEBHARD","RENATE","20221001",,"maggioritario","TRENTINO-ALTO ADIGE/SÜDTIROL - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308798_20221001","http://dati.camera.it/ocd/deputato.rdf/d308798_19","NORDIO","CARLO","20221001",,"maggioritario","VENETO 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308798_20221001","http://dati.camera.it/ocd/deputato.rdf/d308798_19","NORDIO","CARLO","20221001",,"maggioritario","VENETO 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307564_20221001","http://dati.camera.it/ocd/deputato.rdf/d307564_19","ORRICO","ANNA LAURA","20221001",,"proporzionale","CALABRIA - P01","MOVIMENTO 5 STELLE","nodeID://b10003879591593897"
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308845_20221001","http://dati.camera.it/ocd/deputato.rdf/d308845_19","PENZA","PASQUALINO","20221001",,"maggioritario","CAMPANIA 1 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308845_20221001","http://dati.camera.it/ocd/deputato.rdf/d308845_19","PENZA","PASQUALINO","20221001",,"maggioritario","CAMPANIA 1 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_305586_20221001","http://dati.camera.it/ocd/deputato.rdf/d305586_19","SCHULLIAN","MANFRED","20221001",,"maggioritario","TRENTINO-ALTO ADIGE/SÜDTIROL - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_305586_20221001","http://dati.camera.it/ocd/deputato.rdf/d305586_19","SCHULLIAN","MANFRED","20221001",,"maggioritario","TRENTINO-ALTO ADIGE/SÜDTIROL - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308797_20221001","http://dati.camera.it/ocd/deputato.rdf/d308797_19","SEMENZATO","MARTINA","20221001",,"maggioritario","VENETO 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308797_20221001","http://dati.camera.it/ocd/deputato.rdf/d308797_19","SEMENZATO","MARTINA","20221001",,"maggioritario","VENETO 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307601_20221003","http://dati.camera.it/ocd/deputato.rdf/d307601_19","BORDONALI","SIMONA","20221003",,"maggioritario","LOMBARDIA 3 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307601_20221003","http://dati.camera.it/ocd/deputato.rdf/d307601_19","BORDONALI","SIMONA","20221003",,"maggioritario","LOMBARDIA 3 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308794_20221003","http://dati.camera.it/ocd/deputato.rdf/d308794_19","CALOVINI","GIANGIACOMO","20221003",,"maggioritario","LOMBARDIA 3 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308794_20221003","http://dati.camera.it/ocd/deputato.rdf/d308794_19","CALOVINI","GIANGIACOMO","20221003",,"maggioritario","LOMBARDIA 3 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_306349_20221003","http://dati.camera.it/ocd/deputato.rdf/d306349_19","CANDIANI","STEFANO","20221003",,"maggioritario","LOMBARDIA 2 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_306349_20221003","http://dati.camera.it/ocd/deputato.rdf/d306349_19","CANDIANI","STEFANO","20221003",,"maggioritario","LOMBARDIA 2 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308793_20221003","http://dati.camera.it/ocd/deputato.rdf/d308793_19","CASASCO","MAURIZIO","20221003",,"maggioritario","LOMBARDIA 3 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308793_20221003","http://dati.camera.it/ocd/deputato.rdf/d308793_19","CASASCO","MAURIZIO","20221003",,"maggioritario","LOMBARDIA 3 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307657_20221003","http://dati.camera.it/ocd/deputato.rdf/d307657_19","CATTANEO","ALESSANDRO","20221003",,"maggioritario","LOMBARDIA 4 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307657_20221003","http://dati.camera.it/ocd/deputato.rdf/d307657_19","CATTANEO","ALESSANDRO","20221003",,"maggioritario","LOMBARDIA 4 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_302764_20221003","http://dati.camera.it/ocd/deputato.rdf/d302764_19","COMAROLI","SILVANA ANDREINA","20221003",,"maggioritario","LOMBARDIA 4 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_302764_20221003","http://dati.camera.it/ocd/deputato.rdf/d302764_19","COMAROLI","SILVANA ANDREINA","20221003",,"maggioritario","LOMBARDIA 4 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307639_20221003","http://dati.camera.it/ocd/deputato.rdf/d307639_19","CRIPPA","ANDREA","20221003",,"maggioritario","LOMBARDIA 1 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307639_20221003","http://dati.camera.it/ocd/deputato.rdf/d307639_19","CRIPPA","ANDREA","20221003",,"maggioritario","LOMBARDIA 1 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307683_20221003","http://dati.camera.it/ocd/deputato.rdf/d307683_19","DARA","ANDREA","20221003",,"maggioritario","LOMBARDIA 4 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307683_20221003","http://dati.camera.it/ocd/deputato.rdf/d307683_19","DARA","ANDREA","20221003",,"maggioritario","LOMBARDIA 4 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_200291_20221003","http://dati.camera.it/ocd/deputato.rdf/d200291_19","DE CORATO","RICCARDO","20221003",,"maggioritario","LOMBARDIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_200291_20221003","http://dati.camera.it/ocd/deputato.rdf/d200291_19","DE CORATO","RICCARDO","20221003",,"maggioritario","LOMBARDIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_301577_20221003","http://dati.camera.it/ocd/deputato.rdf/d301577_19","DELLA VEDOVA","BENEDETTO","20221003",,"maggioritario","LOMBARDIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_301577_20221003","http://dati.camera.it/ocd/deputato.rdf/d301577_19","DELLA VEDOVA","BENEDETTO","20221003",,"maggioritario","LOMBARDIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_301457_20221003","http://dati.camera.it/ocd/deputato.rdf/d301457_19","FRASSINETTI","PAOLA","20221003",,"maggioritario","LOMBARDIA 1 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307630_20221003","http://dati.camera.it/ocd/deputato.rdf/d307630_19","FRASSINI","REBECCA","20221003",,"maggioritario","LOMBARDIA 3 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307630_20221003","http://dati.camera.it/ocd/deputato.rdf/d307630_19","FRASSINI","REBECCA","20221003",,"maggioritario","LOMBARDIA 3 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_50115_20221003","http://dati.camera.it/ocd/deputato.rdf/d50115_19","GIORGETTI","GIANCARLO","20221003",,"maggioritario","LOMBARDIA 2 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_50115_20221003","http://dati.camera.it/ocd/deputato.rdf/d50115_19","GIORGETTI","GIANCARLO","20221003",,"maggioritario","LOMBARDIA 2 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_300447_20221003","http://dati.camera.it/ocd/deputato.rdf/d300447_19","LUPI","MAURIZIO ENZO","20221003",,"maggioritario","LOMBARDIA 2 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_300447_20221003","http://dati.camera.it/ocd/deputato.rdf/d300447_19","LUPI","MAURIZIO ENZO","20221003",,"maggioritario","LOMBARDIA 2 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308101_20221003","http://dati.camera.it/ocd/deputato.rdf/d308101_19","MANTOVANI","LUCREZIA MARIA BENEDETTA","20221003",,"maggioritario","LOMBARDIA 1 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308101_20221003","http://dati.camera.it/ocd/deputato.rdf/d308101_19","MANTOVANI","LUCREZIA MARIA BENEDETTA","20221003",,"maggioritario","LOMBARDIA 1 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_302762_20221003","http://dati.camera.it/ocd/deputato.rdf/d302762_19","MOLTENI","NICOLA","20221003",,"maggioritario","LOMBARDIA 2 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_302762_20221003","http://dati.camera.it/ocd/deputato.rdf/d302762_19","MOLTENI","NICOLA","20221003",,"maggioritario","LOMBARDIA 2 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307612_20221003","http://dati.camera.it/ocd/deputato.rdf/d307612_19","OSNATO","MARCO","20221003",,"maggioritario","LOMBARDIA 1 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307612_20221003","http://dati.camera.it/ocd/deputato.rdf/d307612_19","OSNATO","MARCO","20221003",,"maggioritario","LOMBARDIA 1 - P02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308792_20221003","http://dati.camera.it/ocd/deputato.rdf/d308792_19","PELLICINI","ANDREA","20221003",,"maggioritario","LOMBARDIA 2 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308792_20221003","http://dati.camera.it/ocd/deputato.rdf/d308792_19","PELLICINI","ANDREA","20221003",,"maggioritario","LOMBARDIA 2 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308795_20221003","http://dati.camera.it/ocd/deputato.rdf/d308795_19","RAIMONDO","CARMINE FABIO","20221003",,"maggioritario","LOMBARDIA 4 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308795_20221003","http://dati.camera.it/ocd/deputato.rdf/d308795_19","RAIMONDO","CARMINE FABIO","20221003",,"maggioritario","LOMBARDIA 4 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_301459_20221003","http://dati.camera.it/ocd/deputato.rdf/d301459_19","RAVETTO","LAURA","20221003",,"maggioritario","LOMBARDIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_301459_20221003","http://dati.camera.it/ocd/deputato.rdf/d301459_19","RAVETTO","LAURA","20221003",,"maggioritario","LOMBARDIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307678_20221003","http://dati.camera.it/ocd/deputato.rdf/d307678_19","ROSSELLO","CRISTINA","20221003",,"maggioritario","LOMBARDIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307678_20221003","http://dati.camera.it/ocd/deputato.rdf/d307678_19","ROSSELLO","CRISTINA","20221003",,"maggioritario","LOMBARDIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307608_20221003","http://dati.camera.it/ocd/deputato.rdf/d307608_19","SORTE","ALESSANDRO","20221003",,"maggioritario","LOMBARDIA 3 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307608_20221003","http://dati.camera.it/ocd/deputato.rdf/d307608_19","SORTE","ALESSANDRO","20221003",,"maggioritario","LOMBARDIA 3 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_34580_20221003","http://dati.camera.it/ocd/deputato.rdf/d34580_19","TABACCI","BRUNO","20221003",,"maggioritario","LOMBARDIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_34580_20221003","http://dati.camera.it/ocd/deputato.rdf/d34580_19","TABACCI","BRUNO","20221003",,"maggioritario","LOMBARDIA 1 - P01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307151_20221004","http://dati.camera.it/ocd/deputato.rdf/d307151_19","BILLI","SIMONE","20221004",,"proporzionale","EUROPA","LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307151_20221004","http://dati.camera.it/ocd/deputato.rdf/d307151_19","BILLI","SIMONE","20221004",,"proporzionale","EUROPA","LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307161_20221004","http://dati.camera.it/ocd/deputato.rdf/d307161_19","CARE'","NICOLA","20221004",,"proporzionale","AFRICA ASIA OCEANIA ANTARTIDE","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307161_20221004","http://dati.camera.it/ocd/deputato.rdf/d307161_19","CARE'","NICOLA","20221004",,"proporzionale","AFRICA ASIA OCEANIA ANTARTIDE","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308784_20221004","http://dati.camera.it/ocd/deputato.rdf/d308784_19","DI GIUSEPPE","ANDREA","20221004",,"proporzionale","AMERICA SETTENTRIONALE E CENTRALE","LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308784_20221004","http://dati.camera.it/ocd/deputato.rdf/d308784_19","DI GIUSEPPE","ANDREA","20221004",,"proporzionale","AMERICA SETTENTRIONALE E CENTRALE","LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308783_20221004","http://dati.camera.it/ocd/deputato.rdf/d308783_19","DI SANZO","CHRISTIAN DIEGO","20221004",,"proporzionale","AMERICA SETTENTRIONALE E CENTRALE","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308783_20221004","http://dati.camera.it/ocd/deputato.rdf/d308783_19","DI SANZO","CHRISTIAN DIEGO","20221004",,"proporzionale","AMERICA SETTENTRIONALE E CENTRALE","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308781_20221004","http://dati.camera.it/ocd/deputato.rdf/d308781_19","ONORI","FEDERICA","20221004",,"proporzionale","EUROPA","MOVIMENTO 5 STELLE",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308781_20221004","http://dati.camera.it/ocd/deputato.rdf/d308781_19","ONORI","FEDERICA","20221004",,"proporzionale","EUROPA","MOVIMENTO 5 STELLE",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_302902_20221004","http://dati.camera.it/ocd/deputato.rdf/d302902_19","PORTA","FABIO","20221004",,"proporzionale","AMERICA MERIDIONALE","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_302902_20221004","http://dati.camera.it/ocd/deputato.rdf/d302902_19","PORTA","FABIO","20221004",,"proporzionale","AMERICA MERIDIONALE","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308780_20221004","http://dati.camera.it/ocd/deputato.rdf/d308780_19","RICCIARDI","TONI","20221004",,"proporzionale","EUROPA","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308780_20221004","http://dati.camera.it/ocd/deputato.rdf/d308780_19","RICCIARDI","TONI","20221004",,"proporzionale","EUROPA","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308782_20221004","http://dati.camera.it/ocd/deputato.rdf/d308782_19","TIRELLI","FRANCO","20221004",,"proporzionale","AMERICA MERIDIONALE","MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308782_20221004","http://dati.camera.it/ocd/deputato.rdf/d308782_19","TIRELLI","FRANCO","20221004",,"proporzionale","AMERICA MERIDIONALE","MOVIMENTO ASSOCIATIVO ITALIANI ALL'ESTERO - MAIE",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307456_20221005","http://dati.camera.it/ocd/deputato.rdf/d307456_19","BATTILOCCHIO","ALESSANDRO","20221005",,"maggioritario","LAZIO 1 - P03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_307456_20221005","http://dati.camera.it/ocd/deputato.rdf/d307456_19","BATTILOCCHIO","ALESSANDRO","20221005",,"maggioritario","LAZIO 1 - P03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc19_308790_20221005","http://dati.camera.it/ocd/deputato.rdf/d308790_19","BICCHIELLI","GIUSEPPE","20221005",,"maggioritario","CAMPANIA 2 - P02",,
